mode,end,final,return_pct,trades,wins,win_pct,profit_factor,max_dd_close_pct,score,target_final,final_ratio_to_claim
same_close,2025-01-17 00:00:00+00:00,36051827774.89711,360518177.7489711,27,24,88.88888888888889,8.644403962181867,-70.26637554585153,0.5658774146718648,32635786575.000004,1.104671636825628
next_open,2025-01-23 00:00:00+00:00,36155278497.674614,361552684.97674614,27,24,88.88888888888889,8.63437939713786,-70.26637554585152,0.5677403490936294,32635786575.000004,1.1078414921787314
next_open,2025-01-17 00:00:00+00:00,36219982506.99377,362199725.06993765,27,24,88.88888888888889,8.648041996703125,-70.26637554585152,0.5708946240613403,32635786575.000004,1.1098241013360275
same_close,2025-01-18 00:00:00+00:00,36161590924.79907,361615809.2479907,27,24,88.88888888888889,8.66767806900364,-70.26637554585153,0.5712447931719038,32635786575.000004,1.1080349125858036
next_open,2025-01-18 00:00:00+00:00,36330257619.650604,363302476.1965061,27,24,88.88888888888889,8.67132717983317,-70.26637554585152,0.5762631101922064,32635786575.000004,1.1132030642546449
same_close,2025-01-25 00:00:00+00:00,36266160234.80031,362661502.3480031,27,24,88.88888888888889,8.689850877395363,-70.26637554585153,0.5763496241830693,32635786575.000004,1.1112390428052767
same_close,2025-01-30 00:00:00+00:00,36266160234.80031,362661502.3480031,27,24,88.88888888888889,8.689850877395363,-70.26637554585153,0.5763496241830693,32635786575.000004,1.1112390428052767
same_close,2025-01-24 00:00:00+00:00,36306672186.025955,363066621.86025953,27,24,88.88888888888889,8.698441005149773,-70.26637554585153,0.5783250865742227,32635786575.000004,1.112480378022755
month_open,2025-01-22 00:00:00+00:00,37818289192.52744,378182791.92527443,27,24,88.88888888888889,8.309998155199748,-70.26637554585153,0.5802720971055841,32635786575.000004,1.1587981526235802
next_open,2025-01-30 00:00:00+00:00,36435314667.039764,364353046.67039764,27,24,88.88888888888889,8.693510540417632,-70.26637554585152,0.5813689964226461,32635786575.000004,1.1164221393379963
next_open,2025-01-25 00:00:00+00:00,36435314667.039764,364353046.67039764,27,24,88.88888888888889,8.693510540417632,-70.26637554585152,0.5813689964226461,32635786575.000004,1.1164221393379963
month_open,2025-01-29 00:00:00+00:00,37860255990.97908,378602459.9097908,27,24,88.88888888888889,8.318110031937962,-70.26637554585153,0.5821923653689353,32635786575.000004,1.1600840661208753
next_open,2025-01-24 00:00:00+00:00,36476015576.12762,364760055.7612762,27,24,88.88888888888889,8.702104756273204,-70.26637554585152,0.5833448676239154,32635786575.000004,1.1176692644530695
month_open,2025-01-23 00:00:00+00:00,37928132725.86609,379281227.25866085,27,24,88.88888888888889,8.331230110836291,-70.26637554585153,0.5852955909950082,32635786575.000004,1.1621638914295445
month_open,2025-01-17 00:00:00+00:00,37996009460.75309,379959994.6075309,27,24,88.88888888888889,8.34435018973462,-70.26637554585153,0.5883956138960251,32635786575.000004,1.1642437167382134
month_open,2025-01-18 00:00:00+00:00,38111691853.00675,381116818.5300675,27,24,88.88888888888889,8.366710754308654,-70.26637554585153,0.5936716381712903,32635786575.000004,1.1677883652481493
month_open,2025-01-25 00:00:00+00:00,38221900315.02759,382218903.1502759,27,24,88.88888888888889,8.388013248003789,-70.26637554585153,0.5986894377127971,32635786575.000004,1.1711652859106119
month_open,2025-01-30 00:00:00+00:00,38221900315.02759,382218903.1502759,27,24,88.88888888888889,8.388013248003789,-70.26637554585153,0.5986894377127971,32635786575.000004,1.1711652859106119
same_close,2025-01-21 00:00:00+00:00,36754727441.46172,367547174.41461724,27,24,88.88888888888889,8.79344634971563,-70.26637554585153,0.600090945121434,32635786575.000004,1.126209333334008
month_open,2025-01-24 00:00:00+00:00,38264596970.843605,382645869.708436,27,24,88.88888888888889,8.39626620085919,-70.26637554585153,0.6006311826140494,32635786575.000004,1.1724735631209036
next_open,2025-01-21 00:00:00+00:00,36926160673.218925,369261506.73218924,27,24,88.88888888888889,8.797155314539078,-70.26637554585152,0.6051152475411286,32635786575.000004,1.1314622550419997
month_open,2025-01-21 00:00:00+00:00,38736814685.59514,387368046.85595137,27,24,88.88888888888889,8.487542448678747,-70.26637554585153,0.6220241314866309,32635786575.000004,1.186942885429601
